customer_zip_code_prefix;customer_city;customer_state
26292;nova iguacu;Rio de Janeiro
71975;brasilia; Distrito Federal
98240;santa barbara do sul;Rio Grande do Sul
3647;sao paulo; Sao Paulo
6757;taboao da serra; Sao Paulo
6604;jandira; Sao Paulo
6471;barueri; Sao Paulo
53030;olinda; Pernambuco
5813;sao paulo; Sao Paulo
33880;ribeirao das neves; Minas Gerais
45821;eunapolis; Bahia
41321;salvador; Bahia
13615;leme; Sao Paulo
72595;brasilia; Distrito Federal
2680;sao paulo; Sao Paulo
56580;ibimirim; Pernambuco
45027;vitoria da conquista; Bahia
5884;sao paulo; Sao Paulo
11679;caraguatatuba; Sao Paulo
5545;sao paulo; Sao Paulo
74563;goiania; Goias
78715;rondonopolis; Mato Grosso
2475;sao paulo; Sao Paulo
25977;teresopolis;Rio de Janeiro
96745;charqueadas;Rio Grande do Sul
87175;itambe;Parana
94965;cachoeirinha;Rio Grande do Sul
9434;ribeirao pires; Sao Paulo
4370;sao paulo; Sao Paulo
24111;niteroi;Rio de Janeiro
64320;pimenteiras; Piaui
6504;santana de parnaiba; Sao Paulo
24322;niteroi;Rio de Janeiro
4085;sao paulo; Sao Paulo
76805;porto velho; Rondonia
62390;croata; Ceara
86185;cambe;Parana
35950;alvinopolis; Minas Gerais
95913;lajeado;Rio Grande do Sul
63150;campos sales; Ceara
48906;juazeiro; Bahia
5856;sao paulo; Sao Paulo
13301;itu; Sao Paulo
29193;aracruz; Espirito Santo
64740;conceicao do caninde; Piaui
18132;sao roque; Sao Paulo
2403;sao paulo; Sao Paulo
6657;itapevi; Sao Paulo
49600;nossa senhora das dores; Sergipe
15102;sao jose do rio preto; Sao Paulo
2732;sao paulo; Sao Paulo
59064;natal;Rio Grande do Norte
90245;porto alegre;Rio Grande do Sul
4311;sao paulo; Sao Paulo
15780;santa rita d'oeste; Sao Paulo
78795;pedra preta; Mato Grosso
2465;sao paulo; Sao Paulo
3449;sao paulo; Sao Paulo
26123;belford roxo;Rio de Janeiro
60714;fortaleza; Ceara
41950;salvador; Bahia
3685;sao paulo; Sao Paulo
1139;sao paulo; Sao Paulo
60320;fortaleza; Ceara
70337;brasilia; Distrito Federal
58200;guarabira; Paraiba
5202;sao paulo; Sao Paulo
72017;brasilia; Distrito Federal
4860;sao paulo; Sao Paulo
95625;imbe;Rio Grande do Sul
18061;sorocaba; Sao Paulo
89490;tres barras; Santa Catarina
78530;peixoto de azevedo; Mato Grosso
3520;sao paulo; Sao Paulo
9270;santo andre; Sao Paulo
13847;mogi-guacu; Sao Paulo
75020;anapolis; Goias
17060;bauru; Sao Paulo
3144;sao paulo; Sao Paulo
85440;ubirata;Parana
79044;campo grande; Mato Grosso do Sul
31730;belo horizonte; Minas Gerais
13844;mogi-guacu; Sao Paulo
49065;aracaju; Sergipe
88509;lages; Santa Catarina
5887;sao paulo; Sao Paulo
33105;santa luzia; Minas Gerais
48860;queimadas; Bahia
2957;sao paulo; Sao Paulo
69314;boa vista; Roraima
41515;salvador; Bahia
84015;ponta grossa;Parana
86220;assai;Parana
88811;criciuma; Santa Catarina
17523;marilia; Sao Paulo
4026;sao paulo; Sao Paulo
35476;piedade dos gerais; Minas Gerais
13311;itu; Sao Paulo
9812;sao bernardo do campo; Sao Paulo
75920;santa helena de goias; Goias
72135;brasilia; Distrito Federal
59619;mossoro;Rio Grande do Norte
8579;itaquaquecetuba; Sao Paulo
78515;nova canaa do norte; Mato Grosso
58345;mari; Paraiba
29114;vila velha; Espirito Santo
41650;salvador; Bahia
59086;natal;Rio Grande do Norte
36052;juiz de fora; Minas Gerais
78705;rondonopolis; Mato Grosso
49025;aracaju; Sergipe
45310;ubaira; Bahia
36038;juiz de fora; Minas Gerais
19801;assis; Sao Paulo
31155;belo horizonte; Minas Gerais
16026;aracatuba; Sao Paulo
6110;osasco; Sao Paulo
31585;belo horizonte; Minas Gerais
6408;barueri; Sao Paulo
4464;sao paulo; Sao Paulo
26554;mesquita;Rio de Janeiro
4021;sao paulo; Sao Paulo
60730;fortaleza; Ceara
5170;sao paulo; Sao Paulo
44700;jacobina; Bahia
6250;osasco; Sao Paulo
79740;ivinhema; Mato Grosso do Sul
9715;sao bernardo do campo; Sao Paulo
27985;glicerio;Rio de Janeiro
75930;maurilandia; Goias
29345;marataizes; Espirito Santo
96216;rio grande;Rio Grande do Sul
70342;brasilia; Distrito Federal
79415;sonora; Mato Grosso do Sul
19840;maracai; Sao Paulo
64220;luis correia; Piaui
98130;julio de castilhos;Rio Grande do Sul
79321;corumba; Mato Grosso do Sul
84940;siqueira campos;Parana
4864;sao paulo; Sao Paulo
1214;sao paulo; Sao Paulo
86630;centenario do sul;Parana
65036;sao luis; Maranhao
56317;petrolina; Pernambuco
25685;petropolis;Rio de Janeiro
1250;sao paulo; Sao Paulo
46400;caetite; Bahia
17204;jau; Sao Paulo
39820;novo cruzeiro; Minas Gerais
21820;rio de janeiro;Rio de Janeiro
85575;sao jorge do oeste;Parana
75900;rio verde; Goias
69919;rio branco;Acre
47830;baianopolis; Bahia
72445;brasilia; Distrito Federal
92410;canoas;Rio Grande do Sul
86702;arapongas;Parana
9852;sao bernardo do campo; Sao Paulo
36035;juiz de fora; Minas Gerais
45026;vitoria da conquista; Bahia
72320;brasilia; Distrito Federal
72631;brasilia; Distrito Federal
27274;volta redonda;Rio de Janeiro
23580;rio de janeiro;Rio de Janeiro
81230;curitiba;Parana
36950;ipanema; Minas Gerais
74130;goiania; Goias
98801;santo angelo;Rio Grande do Sul
5024;sao paulo; Sao Paulo
31749;belo horizonte; Minas Gerais
88760;rio fortuna; Santa Catarina
3370;sao paulo; Sao Paulo
72156;brasilia; Distrito Federal
29217;guarapari; Espirito Santo
2670;sao paulo; Sao Paulo
35938;bela vista de minas; Minas Gerais
3267;sao paulo; Sao Paulo
88131;palhoca; Santa Catarina
9421;ribeirao pires; Sao Paulo
74170;goiania; Goias
32655;betim; Minas Gerais
26291;nova iguacu;Rio de Janeiro
4831;sao paulo; Sao Paulo
13780;divinolandia; Sao Paulo
9760;sao bernardo do campo; Sao Paulo
3978;sao paulo; Sao Paulo
33823;ribeirao das neves; Minas Gerais
81350;curitiba;Parana
7857;franco da rocha; Sao Paulo
99711;erechim;Rio Grande do Sul
6416;barueri; Sao Paulo
5338;sao paulo; Sao Paulo
75600;goiatuba; Goias
91440;porto alegre;Rio Grande do Sul
60712;fortaleza; Ceara
7178;guarulhos; Sao Paulo
65068;sao luis; Maranhao
1030;sao paulo; Sao Paulo
88980;passo de torres; Santa Catarina
13631;pirassununga; Sao Paulo
4207;sao paulo; Sao Paulo
5728;sao paulo; Sao Paulo
78128;varzea grande; Mato Grosso
58170;barra de santa rosa; Paraiba
45650;ilheus; Bahia
21765;rio de janeiro;Rio de Janeiro
39300;sao francisco; Minas Gerais
3191;sao paulo; Sao Paulo
52020;recife; Pernambuco
8693;suzano; Sao Paulo
29725;marilandia; Espirito Santo
81220;curitiba;Parana
21211;rio de janeiro;Rio de Janeiro
19803;assis; Sao Paulo
83708;araucaria;Parana
88920;meleiro; Santa Catarina
31746;belo horizonte; Minas Gerais
36515;guidoval; Minas Gerais
13390;rio das pedras; Sao Paulo
74883;goiania; Goias
35544;sao goncalo do para; Minas Gerais
4154;sao paulo; Sao Paulo
2985;sao paulo; Sao Paulo
6608;jandira; Sao Paulo
96700;sao jeronimo;Rio Grande do Sul
5424;sao paulo; Sao Paulo
74093;goiania; Goias
64001;teresina; Piaui
5734;sao paulo; Sao Paulo
5362;sao paulo; Sao Paulo
74730;goiania; Goias
12941;atibaia; Sao Paulo
18250;guarei; Sao Paulo
27510;resende;Rio de Janeiro
39925;salto da divisa; Minas Gerais
51010;recife; Pernambuco
74367;goiania; Goias
81930;curitiba;Parana
26196;belford roxo;Rio de Janeiro
2564;sao paulo; Sao Paulo
4110;sao paulo; Sao Paulo
32920;sao joaquim de bicas; Minas Gerais
95820;general camara;Rio Grande do Sul
37407;sao bento abade; Minas Gerais
2339;sao paulo; Sao Paulo
17180;iacanga; Sao Paulo
70741;brasilia; Distrito Federal
48925;sobradinho; Bahia
49097;aracaju; Sergipe
7083;guarulhos; Sao Paulo
35388;santo antonio do grama; Minas Gerais
97503;uruguaiana;Rio Grande do Sul
54720;sao lourenco da mata; Pernambuco
45991;teixeira de freitas; Bahia
24450;sao goncalo;Rio de Janeiro
36155;coronel pacheco; Minas Gerais
19042;presidente prudente; Sao Paulo
68470;oeiras do para; Para
13081;campinas; Sao Paulo
33841;ribeirao das neves; Minas Gerais
95560;torres;Rio Grande do Sul
8390;sao paulo; Sao Paulo
35181;timoteo; Minas Gerais
1254;sao paulo; Sao Paulo
4608;sao paulo; Sao Paulo
88730;sao ludgero; Santa Catarina
75130;anapolis; Goias
20770;rio de janeiro;Rio de Janeiro
97574;santana do livramento;Rio Grande do Sul
12071;taubate; Sao Paulo
1541;sao paulo; Sao Paulo
8552;poa; Sao Paulo
13408;piracicaba; Sao Paulo
2751;sao paulo; Sao Paulo
96845;santa cruz do sul;Rio Grande do Sul
70160;brasilia; Distrito Federal
29149;cariacica; Espirito Santo
4865;sao paulo; Sao Paulo
4634;sao paulo; Sao Paulo
89145;jose boiteux; Santa Catarina
57035;maceio; Alagoas
12850;bananal; Sao Paulo
68129;mojui dos campos; Para
95588;xangri-la;Rio Grande do Sul
87325;farol;Parana
89990;sao lourenco do oeste; Santa Catarina
12091;taubate; Sao Paulo
87035;maringa;Parana
70235;brasilia; Distrito Federal
1328;sao paulo; Sao Paulo
28905;cabo frio;Rio de Janeiro
39835;campanario; Minas Gerais
64750;paulistana; Piaui
8676;suzano; Sao Paulo
95260;nova roma do sul;Rio Grande do Sul
8343;sao paulo; Sao Paulo
81510;curitiba;Parana
78785;alto taquari; Mato Grosso
48780;biritinga; Bahia
31980;belo horizonte; Minas Gerais
35198;ipaba; Minas Gerais
12307;jacarei; Sao Paulo
35975;cocais; Minas Gerais
65910;imperatriz; Maranhao
16304;penapolis; Sao Paulo
2342;sao paulo; Sao Paulo
72601;brasilia; Distrito Federal
8571;itaquaquecetuba; Sao Paulo
54753;camaragibe; Pernambuco
59025;natal;Rio Grande do Norte
69038;manaus; Amazonas
6626;jandira; Sao Paulo
78420;arenapolis; Mato Grosso
65395;bom jesus das selvas; Maranhao
2989;sao paulo; Sao Paulo
3689;sao paulo; Sao Paulo
5843;sao paulo; Sao Paulo
2276;sao paulo; Sao Paulo
40157;salvador; Bahia
14175;sertaozinho; Sao Paulo
49995;brejo grande; Sergipe
13310;itu; Sao Paulo
3055;sao paulo; Sao Paulo
82650;curitiba;Parana
70856;brasilia; Distrito Federal
37610;bom repouso; Minas Gerais
5757;sao paulo; Sao Paulo
82220;curitiba;Parana
74485;goiania; Goias
13903;amparo; Sao Paulo
41341;salvador; Bahia
87205;cianorte;Parana
77824;araguaina; Tocantins
68700;capanema; Para
2132;sao paulo; Sao Paulo
55800;nazare da mata; Pernambuco
55608;vitoria de santo antao; Pernambuco
14169;sertaozinho; Sao Paulo
85877;sao miguel do iguacu;Parana
65274;nova olinda do maranhao; Maranhao
14085;ribeirao preto; Sao Paulo
12224;sao jose dos campos; Sao Paulo
24913;marica;Rio de Janeiro
4751;sao paulo; Sao Paulo
25943;guapimirim;Rio de Janeiro
3121;sao paulo; Sao Paulo
8753;mogi das cruzes; Sao Paulo
15495;riolandia; Sao Paulo
5161;sao paulo; Sao Paulo
15043;sao jose do rio preto; Sao Paulo
4103;sao paulo; Sao Paulo
8040;sao paulo; Sao Paulo
69089;manaus; Amazonas
89670;catanduvas; Santa Catarina
88816;criciuma; Santa Catarina
49047;aracaju; Sergipe
25051;duque de caxias;Rio de Janeiro
63870;boa viagem; Ceara
56321;petrolina; Pernambuco
9332;maua; Sao Paulo
25240;duque de caxias;Rio de Janeiro
79611;tres lagoas; Mato Grosso do Sul
68792;santa isabel do para; Para
84045;ponta grossa;Parana
5614;sao paulo; Sao Paulo
4785;sao paulo; Sao Paulo
7097;guarulhos; Sao Paulo
41927;salvador; Bahia
63600;senador pompeu; Ceara
5429;sao paulo; Sao Paulo
37490;sao goncalo do sapucai; Minas Gerais
58038;joao pessoa; Paraiba
11421;guaruja; Sao Paulo
24467;sao goncalo;Rio de Janeiro
58034;joao pessoa; Paraiba
18606;botucatu; Sao Paulo
2844;sao paulo; Sao Paulo
13342;indaiatuba; Sao Paulo
76937;costa marques; Rondonia
60431;fortaleza; Ceara
54270;jaboatao dos guararapes; Pernambuco
60526;fortaleza; Ceara
85852;foz do iguacu;Parana
2256;sao paulo; Sao Paulo
74473;goiania; Goias
11667;caraguatatuba; Sao Paulo
79621;tres lagoas; Mato Grosso do Sul
13970;itapira; Sao Paulo
62600;itapaje; Ceara
24942;marica;Rio de Janeiro
85801;cascavel;Parana
37447;minduri; Minas Gerais
4387;sao paulo; Sao Paulo
12948;atibaia; Sao Paulo
95076;caxias do sul;Rio Grande do Sul
69055;manaus; Amazonas
2081;sao paulo; Sao Paulo
73801;formosa; Goias
74984;aparecida de goiania; Goias
37556;pouso alegre; Minas Gerais
53060;olinda; Pernambuco
13603;araras; Sao Paulo
7041;guarulhos; Sao Paulo
40411;salvador; Bahia
74215;goiania; Goias
4583;sao paulo; Sao Paulo
3507;sao paulo; Sao Paulo
2851;sao paulo; Sao Paulo
3262;sao paulo; Sao Paulo
4462;sao paulo; Sao Paulo
88210;porto belo; Santa Catarina
29111;vila velha; Espirito Santo
72425;brasilia; Distrito Federal
62665;sao luis do curu; Ceara
57270;junqueiro; Alagoas
5503;sao paulo; Sao Paulo
48490;inhambupe; Bahia
15077;sao jose do rio preto; Sao Paulo
89440;irineopolis; Santa Catarina
4123;sao paulo; Sao Paulo
72603;brasilia; Distrito Federal
29304;cachoeiro de itapemirim; Espirito Santo
2757;sao paulo; Sao Paulo
19200;pirapozinho; Sao Paulo
49075;aracaju; Sergipe
58489;aroeiras; Paraiba
88345;camboriu; Santa Catarina
2675;sao paulo; Sao Paulo
32603;betim; Minas Gerais
89510;cacador; Santa Catarina
75904;rio verde; Goias
70801;brasilia; Distrito Federal
97575;santana do livramento;Rio Grande do Sul
54080;jaboatao dos guararapes; Pernambuco
37165;campo do meio; Minas Gerais
16020;aracatuba; Sao Paulo
88740;armazem; Santa Catarina
22611;rio de janeiro;Rio de Janeiro
2883;sao paulo; Sao Paulo
5661;sao paulo; Sao Paulo
46250;presidente janio quadros; Bahia
89985;palma sola; Santa Catarina
79100;campo grande; Mato Grosso do Sul
2307;sao paulo; Sao Paulo
87080;maringa;Parana
37018;varginha; Minas Gerais
2925;sao paulo; Sao Paulo
57075;maceio; Alagoas
40050;salvador; Bahia
36507;uba; Minas Gerais
79905;ponta pora; Mato Grosso do Sul
9110;santo andre; Sao Paulo
85570;sao joao;Parana
23935;angra dos reis;Rio de Janeiro
92480;nova santa rita;Rio Grande do Sul
21735;rio de janeiro;Rio de Janeiro
78575;juara; Mato Grosso
9403;ribeirao pires; Sao Paulo
70775;brasilia; Distrito Federal
1330;sao paulo; Sao Paulo
89214;joinville; Santa Catarina
2874;sao paulo; Sao Paulo
66053;belem; Para
84053;ponta grossa;Parana
24727;sao goncalo;Rio de Janeiro
82590;curitiba;Parana
11441;guaruja; Sao Paulo
3922;sao paulo; Sao Paulo
8122;sao paulo; Sao Paulo
6774;taboao da serra; Sao Paulo
26582;mesquita;Rio de Janeiro
9623;sao bernardo do campo; Sao Paulo
72275;brasilia; Distrito Federal
8551;poa; Sao Paulo
4425;sao paulo; Sao Paulo
4475;sao paulo; Sao Paulo
45656;ilheus; Bahia
95778;vale real;Rio Grande do Sul
32415;ibirite; Minas Gerais
3119;sao paulo; Sao Paulo
60177;fortaleza; Ceara
96470;pinheiro machado;Rio Grande do Sul
46310;jacaraci; Bahia
90200;porto alegre;Rio Grande do Sul
35910;santa maria de itabira; Minas Gerais
66017;belem; Para
93310;novo hamburgo;Rio Grande do Sul
2870;sao paulo; Sao Paulo
4016;sao paulo; Sao Paulo
35326;santa rita de minas; Minas Gerais
60349;fortaleza; Ceara
29179;serra; Espirito Santo
4294;sao paulo; Sao Paulo
25275;duque de caxias;Rio de Janeiro
3410;sao paulo; Sao Paulo
48565;sitio do quinto; Bahia
38794;varjao de minas; Minas Gerais
11534;cubatao; Sao Paulo
5653;sao paulo; Sao Paulo
56304;petrolina; Pernambuco
27533;resende;Rio de Janeiro
9961;diadema; Sao Paulo
83015;sao jose dos pinhais;Parana
29156;cariacica; Espirito Santo
15996;matao; Sao Paulo
65130;paco do lumiar; Maranhao
49980;neopolis; Sergipe
26293;nova iguacu;Rio de Janeiro
56260;ipubi; Pernambuco
94075;gravatai;Rio Grande do Sul
48610;paulo afonso; Bahia
35767;jequitiba; Minas Gerais
99714;erechim;Rio Grande do Sul
62250;ipu; Ceara
27123;barra do pirai;Rio de Janeiro
72322;brasilia; Distrito Federal
77600;paraiso do tocantins; Tocantins
83410;colombo;Parana
36227;piedade do rio grande; Minas Gerais
64062;teresina; Piaui
79110;campo grande; Mato Grosso do Sul
75180;silvania; Goias
65091;sao luis; Maranhao
44300;cachoeira; Bahia
11675;caraguatatuba; Sao Paulo
65485;itapecuru mirim; Maranhao
5408;sao paulo; Sao Paulo
18209;itapetininga; Sao Paulo
26140;belford roxo;Rio de Janeiro
15041;sao jose do rio preto; Sao Paulo
59507;alto do rodrigues;Rio Grande do Norte
72596;brasilia; Distrito Federal
59856;severiano melo;Rio Grande do Norte
3578;sao paulo; Sao Paulo
12241;sao jose dos campos; Sao Paulo
27523;resende;Rio de Janeiro
84350;ortigueira;Parana
5117;sao paulo; Sao Paulo
47810;barreiras; Bahia
5766;sao paulo; Sao Paulo
49100;sao cristovao; Sergipe
6040;osasco; Sao Paulo
84268;telemaco borba;Parana
67105;ananindeua; Para
4077;sao paulo; Sao Paulo
36302;sao joao del rei; Minas Gerais
5629;sao paulo; Sao Paulo
73270;brasilia; Distrito Federal
41611;salvador; Bahia
7704;caieiras; Sao Paulo
55690;barra de guabiraba; Pernambuco
49030;aracaju; Sergipe
4049;sao paulo; Sao Paulo
39723;sao geraldo da piedade; Minas Gerais
2046;sao paulo; Sao Paulo
2111;sao paulo; Sao Paulo
60763;fortaleza; Ceara
4512;sao paulo; Sao Paulo
3213;sao paulo; Sao Paulo
7992;francisco morato; Sao Paulo
89610;herval d'oeste; Santa Catarina
40717;salvador; Bahia
94920;cachoeirinha;Rio Grande do Sul
25840;bemposta;Rio de Janeiro
6863;itapecerica da serra; Sao Paulo
72235;brasilia; Distrito Federal
62040;sobral; Ceara
36976;alto jequitiba; Minas Gerais
14071;ribeirao preto; Sao Paulo
95880;estrela;Rio Grande do Sul
77493;lagoa da confusao; Tocantins
36815;fervedouro; Minas Gerais
65265;mirinzal; Maranhao
5272;sao paulo; Sao Paulo
78340;juruena; Mato Grosso
57060;maceio; Alagoas
26321;queimados;Rio de Janeiro
3171;sao paulo; Sao Paulo
79071;campo grande; Mato Grosso do Sul
79084;campo grande; Mato Grosso do Sul
85423;iguatu;Parana
72002;brasilia; Distrito Federal
5774;sao paulo; Sao Paulo
69088;manaus; Amazonas
19350;emilianopolis; Sao Paulo
96085;pelotas;Rio Grande do Sul
80440;curitiba;Parana
2020;sao paulo; Sao Paulo
27264;volta redonda;Rio de Janeiro
1548;sao paulo; Sao Paulo
2513;sao paulo; Sao Paulo
9792;sao bernardo do campo; Sao Paulo
2537;sao paulo; Sao Paulo
36290;capela nova; Minas Gerais
61656;caucaia; Ceara
54400;jaboatao dos guararapes; Pernambuco
36272;alfredo vasconcelos; Minas Gerais
3325;sao paulo; Sao Paulo
76890;jaru; Rondonia
4728;sao paulo; Sao Paulo
98680;tiradentes do sul;Rio Grande do Sul
23855;itaguai;Rio de Janeiro
36048;juiz de fora; Minas Gerais
3430;sao paulo; Sao Paulo
39630;virgem da lapa; Minas Gerais
72318;brasilia; Distrito Federal
37503;itajuba; Minas Gerais
60346;fortaleza; Ceara
9912;diadema; Sao Paulo
99530;chapada;Rio Grande do Sul
26535;nilopolis;Rio de Janeiro
35557;carmo do cajuru; Minas Gerais
46650;barra da estiva; Bahia
3680;sao paulo; Sao Paulo
2992;sao paulo; Sao Paulo
23540;rio de janeiro;Rio de Janeiro
3268;sao paulo; Sao Paulo
3415;sao paulo; Sao Paulo
34011;nova lima; Minas Gerais
11609;sao sebastiao; Sao Paulo
5030;sao paulo; Sao Paulo
78053;cuiaba; Mato Grosso
29201;guarapari; Espirito Santo
98794;santa rosa;Rio Grande do Sul
89286;sao bento do sul; Santa Catarina
8230;sao paulo; Sao Paulo
70363;brasilia; Distrito Federal
5536;sao paulo; Sao Paulo
38060;uberaba; Minas Gerais
21220;rio de janeiro;Rio de Janeiro
6840;embu das artes; Sao Paulo
27940;macae;Rio de Janeiro
71741;brasilia; Distrito Federal
89209;joinville; Santa Catarina
9810;sao bernardo do campo; Sao Paulo
24937;marica;Rio de Janeiro
28992;saquarema;Rio de Janeiro
62200;nova russas; Ceara
60533;fortaleza; Ceara
48603;paulo afonso; Bahia
34710;sabara; Minas Gerais
72821;luziania; Goias
9667;sao bernardo do campo; Sao Paulo
96824;santa cruz do sul;Rio Grande do Sul
98125;fortaleza dos valos;Rio Grande do Sul
57180;barra de sao miguel; Alagoas
5665;sao paulo; Sao Paulo
66070;belem; Para
4824;sao paulo; Sao Paulo
11661;caraguatatuba; Sao Paulo
4261;sao paulo; Sao Paulo
13580;ribeirao bonito; Sao Paulo
55606;vitoria de santo antao; Pernambuco
2066;sao paulo; Sao Paulo
88570;sao jose do cerrito; Santa Catarina
85560;chopinzinho;Parana
5525;sao paulo; Sao Paulo
28333;raposo;Rio de Janeiro
13283;vinhedo; Sao Paulo
9412;ribeirao pires; Sao Paulo
49280;tomar do geru; Sergipe
57635;tanque d'arca; Alagoas
28910;cabo frio;Rio de Janeiro
58804;sousa; Paraiba
3565;sao paulo; Sao Paulo
97753;capao do cipo;Rio Grande do Sul
2809;sao paulo; Sao Paulo
4203;sao paulo; Sao Paulo
4941;sao paulo; Sao Paulo
1153;sao paulo; Sao Paulo
12950;atibaia; Sao Paulo
98900;santa rosa;Rio Grande do Sul
23890;seropedica;Rio de Janeiro
45350;itirucu; Bahia
5449;sao paulo; Sao Paulo
45622;jussari; Bahia
77402;gurupi; Tocantins
78243;nova lacerda; Mato Grosso
7044;guarulhos; Sao Paulo
2186;sao paulo; Sao Paulo
4118;sao paulo; Sao Paulo
4533;sao paulo; Sao Paulo
4111;sao paulo; Sao Paulo
89052;blumenau; Santa Catarina
8265;sao paulo; Sao Paulo
58745;imaculada; Paraiba
96815;santa cruz do sul;Rio Grande do Sul
54120;jaboatao dos guararapes; Pernambuco
6725;cotia; Sao Paulo
76235;arenopolis; Goias
57303;arapiraca; Alagoas
5204;sao paulo; Sao Paulo
63800;quixeramobim; Ceara
4149;sao paulo; Sao Paulo
37060;varginha; Minas Gerais
89030;blumenau; Santa Catarina
18114;votorantim; Sao Paulo
32684;betim; Minas Gerais
9636;sao bernardo do campo; Sao Paulo
62400;camocim; Ceara
3084;sao paulo; Sao Paulo
7084;guarulhos; Sao Paulo
8503;ferraz de vasconcelos; Sao Paulo
58051;joao pessoa; Paraiba
44090;feira de santana; Bahia
50010;recife; Pernambuco
56318;petrolina; Pernambuco
4063;sao paulo; Sao Paulo
45480;mutuipe; Bahia
28685;japuiba;Rio de Janeiro
